"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"F01G10.2",-1.68171802554307,6.54730484664043e-17,"argk-2: Treated vs Untreated","cel00650","Butanoate metabolism"
"F01G10.2",-1.68171802554307,6.54730484664043e-17,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F01G10.2",-1.68171802554307,6.54730484664043e-17,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"R11A8.6",1.04782256518355,1.35183090770763e-09,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"R10H10.5",-1.02457060249119,3.09093485785378e-06,"argk-2: Treated vs Untreated","cel04081","Hormone signaling"
"R10H10.5",-1.02457060249119,3.09093485785378e-06,"argk-2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"R10H10.5",-1.02457060249119,3.09093485785378e-06,"argk-2: Treated vs Untreated","cel04361","Axon regeneration"
"R09H10.3",-1.2084225694293,4.92587580943807e-09,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"R09H10.3",-1.2084225694293,4.92587580943807e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK593.6",1.06349698949524,4.23536000939452e-07,"argk-2: Treated vs Untreated","cel04137","Mitophagy - animal"
"ZK593.6",1.06349698949524,4.23536000939452e-07,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"F35G2.4",2.39768189745095,4.54486088394961e-43,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"F35G2.4",2.39768189745095,4.54486088394961e-43,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK795.1",2.17261197811322,1.38061488470073e-32,"argk-2: Treated vs Untreated","cel00562","Inositol phosphate metabolism"
"ZK795.1",2.17261197811322,1.38061488470073e-32,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK795.1",2.17261197811322,1.38061488470073e-32,"argk-2: Treated vs Untreated","cel04070","Phosphatidylinositol signaling system"
"K08E7.7",1.54509967516229,8.81631302070957e-06,"argk-2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"K08E7.7",1.54509967516229,8.81631302070957e-06,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"K08E7.7",1.54509967516229,8.81631302070957e-06,"argk-2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"K08E7.7",1.54509967516229,8.81631302070957e-06,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"Y62E10A.13",1.48507032631911,9.39753082550685e-16,"argk-2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"Y62E10A.13",1.48507032631911,9.39753082550685e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y62E10A.13",1.48507032631911,9.39753082550685e-16,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"Y62E10A.13",1.48507032631911,9.39753082550685e-16,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"B0513.5",-1.84654511771928,3.69633742320926e-26,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"B0513.5",-1.84654511771928,3.69633742320926e-26,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y37A1B.5",2.77407113452288,9.65309564019383e-46,"argk-2: Treated vs Untreated","cel00920","Sulfur metabolism"
"Y37A1B.5",2.77407113452288,9.65309564019383e-46,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F55B11.1",-1.27745889734295,3.93705694431464e-07,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"F55B11.1",-1.27745889734295,3.93705694431464e-07,"argk-2: Treated vs Untreated","cel00232","Caffeine metabolism"
"F55B11.1",-1.27745889734295,3.93705694431464e-07,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F55B11.1",-1.27745889734295,3.93705694431464e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F55B11.1",-1.27745889734295,3.93705694431464e-07,"argk-2: Treated vs Untreated","cel01232","Nucleotide metabolism"
"F55B11.1",-1.27745889734295,3.93705694431464e-07,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"Y105C5A.24",-1.27455998639428,6.82460531998421e-14,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"Y105C5A.24",-1.27455998639428,6.82460531998421e-14,"argk-2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"Y105C5A.24",-1.27455998639428,6.82460531998421e-14,"argk-2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"F26D10.3",1.81097874920127,3.43493035488668e-20,"argk-2: Treated vs Untreated","cel03040","Spliceosome"
"F26D10.3",1.81097874920127,3.43493035488668e-20,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F26D10.3",1.81097874920127,3.43493035488668e-20,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"F26D10.3",1.81097874920127,3.43493035488668e-20,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F11E6.5",-1.33640135985778,1.41594360844605e-16,"argk-2: Treated vs Untreated","cel00062","Fatty acid elongation"
"F11E6.5",-1.33640135985778,1.41594360844605e-16,"argk-2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F11E6.5",-1.33640135985778,1.41594360844605e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11E6.5",-1.33640135985778,1.41594360844605e-16,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"ZK6.7",-1.4710725213379,1.49663490201435e-10,"argk-2: Treated vs Untreated","cel00100","Steroid biosynthesis"
"ZK6.7",-1.4710725213379,1.49663490201435e-10,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"ZK6.7",-1.4710725213379,1.49663490201435e-10,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"C05E4.9",1.38716449565818,8.8841521506666e-09,"argk-2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"C05E4.9",1.38716449565818,8.8841521506666e-09,"argk-2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"C05E4.9",1.38716449565818,8.8841521506666e-09,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"C05E4.9",1.38716449565818,8.8841521506666e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C05E4.9",1.38716449565818,8.8841521506666e-09,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"W07B8.1",-1.00438310850763,0.000994650134288588,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"W07B8.1",-1.00438310850763,0.000994650134288588,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R12A1.4",-1.66488211099926,1.82114557304337e-11,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00010","Glycolysis / Gluconeogenesis"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00310","Lysine degradation"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00340","Histidine metabolism"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"T08B1.3",-1.97033654238683,9.11693503019573e-26,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F22F7.7",3.97506909942725,1.15583475446425e-104,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F22F7.7",3.97506909942725,1.15583475446425e-104,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R08E5.2",3.47584610001437,1.771031589394e-34,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"R08E5.2",3.47584610001437,1.771031589394e-34,"argk-2: Treated vs Untreated","cel00920","Sulfur metabolism"
"R08E5.2",3.47584610001437,1.771031589394e-34,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R08E5.2",3.47584610001437,1.771031589394e-34,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"R08E5.2",3.47584610001437,1.771031589394e-34,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"R08E5.2",3.47584610001437,1.771031589394e-34,"argk-2: Treated vs Untreated","cel01320","Sulfur cycle"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F39G3.1",-1.51597641170199,2.75417171526934e-09,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C02E7.1",-1.77173502011042,0.00947981719580571,"argk-2: Treated vs Untreated","cel04820","Cytoskeleton in muscle cells"
"T05C3.6",-2.13770589957569,1.02025496736937e-13,"argk-2: Treated vs Untreated","cel00564","Glycerophospholipid metabolism"
"T05C3.6",-2.13770589957569,1.02025496736937e-13,"argk-2: Treated vs Untreated","cel00565","Ether lipid metabolism"
"T05C3.6",-2.13770589957569,1.02025496736937e-13,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"T05C3.5",1.05416068979222,1.66037836244462e-23,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C18C4.3",1.2345500559331,2.79861171343565e-11,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"CD4.4",1.3446833723506,2.56792191315229e-16,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"CD4.3",1.00770802164224,0.00395671132750486,"argk-2: Treated vs Untreated","cel03010","Ribosome"
"CD4.7",1.23612274267914,5.41150667925525e-05,"argk-2: Treated vs Untreated","cel03082","ATP-dependent chromatin remodeling"
"F44E7.2",1.11656872542977,0.000469341316471726,"argk-2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"F44E7.2",1.11656872542977,0.000469341316471726,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F44E7.2",1.11656872542977,0.000469341316471726,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F29G9.4",1.23657029214521,3.0257572652139e-10,"argk-2: Treated vs Untreated","cel04361","Axon regeneration"
"W01A11.1",-1.19017500146295,7.08917599837651e-14,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"T10H9.4",1.04522113698647,5.05640984038888e-10,"argk-2: Treated vs Untreated","cel04130","SNARE interactions in vesicular transport"
"W02F12.2",1.16918701284409,1.50415258680474e-08,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"W02F12.2",1.16918701284409,1.50415258680474e-08,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11C4.4",2.5831035132444,1.39814653327605e-96,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"K11C4.4",2.5831035132444,1.39814653327605e-96,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"K11C4.4",2.5831035132444,1.39814653327605e-96,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11C4.4",2.5831035132444,1.39814653327605e-96,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"F18E3.7",1.13352437628778,4.52711310285853e-06,"argk-2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"F18E3.7",1.13352437628778,4.52711310285853e-06,"argk-2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"F18E3.7",1.13352437628778,4.52711310285853e-06,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F18E3.7",1.13352437628778,4.52711310285853e-06,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"ZC190.1",-3.18970552996802,7.17025916124872e-20,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T27E4.8",3.16502937345196,1.58309301162521e-13,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.8",3.16502937345196,1.58309301162521e-13,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"T27E4.2",3.06542950369364,1.91276026746671e-11,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.2",3.06542950369364,1.91276026746671e-11,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"B0222.4",1.37140484832804,3.71423833466062e-08,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"B0222.4",1.37140484832804,3.71423833466062e-08,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-1.37431354161991,6.80756153387202e-05,"argk-2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"K06A4.5",-1.37431354161991,6.80756153387202e-05,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-1.37431354161991,6.80756153387202e-05,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C12D8.5",-1.12241554386709,0.0219091987961124,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C12D8.5",-1.12241554386709,0.0219091987961124,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"Y32F6A.4",-1.91920020146967,1.33268078507346e-18,"argk-2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"Y32F6B.3",1.2493890845015,4.91766310705315e-14,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"Y32F6B.3",1.2493890845015,4.91766310705315e-14,"argk-2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"Y32F6B.3",1.2493890845015,4.91766310705315e-14,"argk-2: Treated vs Untreated","cel04518","Integrin signaling"
"Y32F6B.3",1.2493890845015,4.91766310705315e-14,"argk-2: Treated vs Untreated","cel04519","Cadherin signaling"
"Y32F6B.3",1.2493890845015,4.91766310705315e-14,"argk-2: Treated vs Untreated","cel05100","Bacterial invasion of epithelial cells"
"W05E10.4",-1.10844411312239,8.99545602767078e-07,"argk-2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"W05E10.4",-1.10844411312239,8.99545602767078e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C52E4.1",-2.96814888245258,4.39643502233806e-67,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"C52E4.1",-2.96814888245258,4.39643502233806e-67,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F57F5.1",-2.09421481050144,6.34295481481831e-47,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"F57F5.1",-2.09421481050144,6.34295481481831e-47,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R07B7.11",-2.01398859137829,4.7936875759204e-42,"argk-2: Treated vs Untreated","cel00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"R07B7.11",-2.01398859137829,4.7936875759204e-42,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R07B7.11",-2.01398859137829,4.7936875759204e-42,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T04H1.9",1.09383511300966,4.15967027091266e-05,"argk-2: Treated vs Untreated","cel04145","Phagosome"
"T04H1.9",1.09383511300966,4.15967027091266e-05,"argk-2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"T04H1.9",1.09383511300966,4.15967027091266e-05,"argk-2: Treated vs Untreated","cel04814","Motor proteins"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZC455.4",-1.20070553509679,1.37471155925395e-07,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZC443.5",2.22565712403897,1.23022441067537e-58,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F54F3.3",-5.17094724688947,1.10267646599888e-15,"argk-2: Treated vs Untreated","cel00100","Steroid biosynthesis"
"F54F3.3",-5.17094724688947,1.10267646599888e-15,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F54F3.3",-5.17094724688947,1.10267646599888e-15,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"C50B6.7",-3.69420568018425,1.04732715685082e-34,"argk-2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"C50B6.7",-3.69420568018425,1.04732715685082e-34,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F32H5.1",-1.40732368002085,1.5529300603973e-07,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"F32H5.1",-1.40732368002085,1.5529300603973e-07,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F53F4.5",1.99561270472225,7.31941601010813e-53,"argk-2: Treated vs Untreated","cel00430","Taurine and hypotaurine metabolism"
"F53F4.5",1.99561270472225,7.31941601010813e-53,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F53F4.5",1.99561270472225,7.31941601010813e-53,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F14D7.6",-2.22371830770725,1.21214992393958e-08,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C15H11.8",1.46494600055285,0.000117343473031069,"argk-2: Treated vs Untreated","cel03020","RNA polymerase"
"C47E8.5",1.36649954520791,8.57921829310121e-18,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y50E8A.16",2.12334144786407,3.06141308982298e-13,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"Y50E8A.16",2.12334144786407,3.06141308982298e-13,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F28F8.2",3.49522898505544,5.66510654283148e-88,"argk-2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"F28F8.2",3.49522898505544,5.66510654283148e-88,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F28F8.2",3.49522898505544,5.66510654283148e-88,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F28F8.2",3.49522898505544,5.66510654283148e-88,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F28F8.2",3.49522898505544,5.66510654283148e-88,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F35E8.8",4.89605462532651,8.74646158175819e-50,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F35E8.8",4.89605462532651,8.74646158175819e-50,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F35E8.8",4.89605462532651,8.74646158175819e-50,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F35E8.8",4.89605462532651,8.74646158175819e-50,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F35E8.8",4.89605462532651,8.74646158175819e-50,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F35E8.8",4.89605462532651,8.74646158175819e-50,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F44G3.6",1.13381133872555,1.26097170946929e-10,"argk-2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"F44G3.6",1.13381133872555,1.26097170946929e-10,"argk-2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"F44G3.6",1.13381133872555,1.26097170946929e-10,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44G3.6",1.13381133872555,1.26097170946929e-10,"argk-2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"F44G3.6",1.13381133872555,1.26097170946929e-10,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"T20B3.1",-1.28024540047941,2.81381065025215e-13,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F49H6.5",-1.15120165034879,0.0214650015544192,"argk-2: Treated vs Untreated","cel00790","Folate biosynthesis"
"F49H6.5",-1.15120165034879,0.0214650015544192,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F49H6.5",-1.15120165034879,0.0214650015544192,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"W06D12.3",-1.32622060681745,5.36281198953588e-05,"argk-2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"W06D12.3",-1.32622060681745,5.36281198953588e-05,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"W06D12.3",-1.32622060681745,5.36281198953588e-05,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"W06D12.3",-1.32622060681745,5.36281198953588e-05,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"C47A10.5",-1.29851995183291,2.63678448746002e-05,"argk-2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"C47A10.5",-1.29851995183291,2.63678448746002e-05,"argk-2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"C47A10.5",-1.29851995183291,2.63678448746002e-05,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C47A10.5",-1.29851995183291,2.63678448746002e-05,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"T03D8.6",1.24612374926801,1.81319150361862e-23,"argk-2: Treated vs Untreated","cel00430","Taurine and hypotaurine metabolism"
"T03D8.6",1.24612374926801,1.81319150361862e-23,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"T03D8.6",1.24612374926801,1.81319150361862e-23,"argk-2: Treated vs Untreated","cel00590","Arachidonic acid metabolism"
"T03D8.6",1.24612374926801,1.81319150361862e-23,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"B0310.5",-1.04727412425796,2.78502132340084e-09,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F57C12.4",1.75565884365728,1.41594360844605e-16,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"F57C12.4",1.75565884365728,1.41594360844605e-16,"argk-2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"F57C12.4",1.75565884365728,1.41594360844605e-16,"argk-2: Treated vs Untreated","cel04981","Folate transport and metabolism"
